id,source_id,source_school_id,source_method_id,university_short_name,university_name,program_source_code,major_code,major_name,admission_method_code,admission_method_name,year,score,note,quota
717670cb-f658-413d-b3e8-374530b5c426,119585,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,25.6,Điểm trúng tuyển nữ; Địa bàn 2,18
e41f9b28-f309-478a-8f3d-3725815024ab,119587,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,24.64,Điểm trúng tuyển nữ; Địa bàn 2,18
8137bbd7-09b2-4fe0-873d-b86adae1d83b,119575,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,21,Điểm trúng tuyển nam; Địa bàn 1,18
ca31962f-a93b-4031-b261-a6c05bd9489e,119598,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,18.76,Điểm trúng tuyển nam; Địa bàn 8,18
27034167-dc57-43c0-a8d0-ecde30d2e95e,119588,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,23.69,Điểm trúng tuyển nữ; Địa bàn 2,18
ee8cbc04-f086-4596-86e4-70b19e8cc7f6,119599,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,19.57,Điểm trúng tuyển nam; Địa bàn 8,18
6248e7b2-e5c0-45bd-a76f-1f2f21a01526,119576,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,20.51,Điểm trúng tuyển nam; Địa bàn 1,18
0e6be018-f4c1-47e8-9612-a50dda030f65,119589,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,20.23,Điểm trúng tuyển nam; Địa bàn 3,18
6d596c86-5b5a-448b-8779-e9739ec470ac,119600,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,19.81,Điểm trúng tuyển nam; Địa bàn 8,18
d9f665f7-1389-46e8-b181-368b2d97080b,119577,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,22.59,Điểm trúng tuyển nữ; Địa bàn 1,18
52541f97-114c-4396-86d2-5fe083b2612f,119590,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,20.79,Điểm trúng tuyển nam; Địa bàn 3,18
39efffc6-1067-4088-ab6d-30143d185435,119601,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,15.63,Điểm trúng tuyển nữ; Địa bàn 8,18
9b74bce2-7b1c-4b15-a70d-6e71971cc105,119578,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,24.73,Điểm trúng tuyển nữ; Địa bàn 1,18
e7e053ca-2c4d-426e-965f-85b5c87e2596,119591,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2022,21.33,Điểm trúng tuyển nam; Địa bàn 3,18
8a88fe14-a78a-44ae-bdbd-0cd3ba8b57bd,132894,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,19.53,"Nam, Vùng 1",18
10d2a4d7-4293-418a-8cae-9bd3715d81ad,132895,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,24.23,"Nữ, Vùng 1",18
fca3c7e5-84dd-462a-af59-48313f285eac,132896,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,20.68,"Nam, Vùng 2",18
c6f8372a-d081-49f2-afa7-a0a43abbd971,132897,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,23.55,"Nữ, Vùng 2",18
20b2000c-28be-4265-b5a6-b9a7f354fbd7,132898,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,20.85,"Nam, Vùng 3",18
3e8a65cd-2b44-4bde-ace9-85f40503ced0,132899,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,24.78,"Nữ, Vùng 3",18
6c6ab9cd-903d-4a7a-863a-8b666a68f7db,132900,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,20.88,"Nam, Vùng 8",18
9830ba50-77c9-4811-997f-a390b156da06,132901,229,1,CSH,Học viện Cảnh sát nhân dân,7860100,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2023,16.15,"Nữ, Vùng 8",18
af8e6554-84eb-44e9-8cbc-c6861d8d845f,163377,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,21.3,"Nam, vùng 1, bài thi CA1",18
274e987d-f517-45f3-b012-50655af9c6ec,163378,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,21.52,"Nam, vùng 1, bài thi CA2",18
5193cddb-46d0-4f92-a2ab-a7a0a040945b,163379,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,21.12,"Nam, vùng 2, bài thi CA1",18
f212a187-2efe-4570-8f13-e01794dab159,163380,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,21.48,"Nam, vùng 2, bài thi CA2",18
807df708-28e9-45c8-aa2d-06b75d1b8bac,163381,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,21.28,"Nam, vùng 3, bài thi CA1",18
ed32ff28-889b-4169-8e88-0e77abfc45fe,163382,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,21.44,"Nam, vùng 3, bài thi CA2",18
bc6349cf-183e-4b1b-b205-8abcfd8afea8,163383,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_8,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,19.23,"Nam, vùng 8, bài thi CA1",18
6325c3d2-6681-4e93-ad39-17586583238f,163384,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_8,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2024,20.67,"Nam, vùng 8, bài thi CA2",18
ad268531-2a0e-4d64-9144-09e7b78c11cb,163386,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2024,24.52,"Nữ, vùng 1, bài thi CA2",2
8afa2b06-30a4-4f05-a527-09de39a91478,163385,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2024,24.31,"Nữ, vùng 1, bài thi CA1",2
b9569bf4-8b1f-4414-a44c-9c01297548b7,163387,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2024,22.41,"Nữ, vùng 2, bài thi CA1",2
6d8da3c4-ac59-450a-ada2-ea1bce3f9f05,163388,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2024,23.76,"Nữ, vùng 2, bài thi CA2",2
8eba0cf7-1ff6-4b20-a461-0876e5e44dce,163389,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2024,23.87,"Nữ, vùng 3, bài thi CA1",2
7bccdb60-8beb-4b94-9311-838e2d88637b,163390,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2024,24.65,"Nữ, vùng 3, bài thi CA2",2
3141558f-add1-457d-b735-25349ceac935,163391,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_8,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2024,18.02,"Nữ, vùng 8, bài thi CA2",2
c4263ac7-2df7-4f6e-b3c4-d43c4919a03a,191181,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2025,21.72,Kết hợp điểm thi THPT với điểm ĐGNL BCA,18
e1caf634-3259-4b96-b5e9-0b2c228f31f0,191183,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2025,23.71,Kết hợp điểm thi THPT với điểm ĐGNL BCA,18
49876b00-3a14-44a1-9cc3-68a270fffde4,191185,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2025,22.89,Kết hợp điểm thi THPT với điểm ĐGNL BCA,18
649ed261-456e-4d1f-a623-9eb203c5e4c9,191187,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_8,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),THPT,Điểm thi THPT,2025,18.67,Kết hợp điểm thi THPT với điểm ĐGNL BCA,18
1815b57e-9cde-42b6-9a2c-648c8443ae77,191189,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2025,25.24,Kết hợp điểm thi THPT với điểm ĐGNL BCA,2
c440c836-c9a7-44c1-861e-5c218beb22c2,191191,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2025,26.01,Kết hợp điểm thi THPT với điểm ĐGNL BCA,2
c8dc0002-9a95-4a01-9fd7-688767e8075c,191193,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2025,25.38,Kết hợp điểm thi THPT với điểm ĐGNL BCA,2
187be241-cd33-4905-bc39-43d177d32013,191195,229,1,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_8,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),THPT,Điểm thi THPT,2025,20.64,Kết hợp điểm thi THPT với điểm ĐGNL BCA,2
7947cc75-91cb-4193-b26b-e024c1fed3a7,191182,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),KH,Chứng chỉ quốc tế,2025,21.72,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,18
7aa46b55-707d-4ff7-bbf8-393050d3edcc,191184,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),KH,Chứng chỉ quốc tế,2025,23.71,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,18
5b8767a3-7194-4278-810a-a9098d8dc413,191186,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),KH,Chứng chỉ quốc tế,2025,22.89,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,18
ff51bb23-2d69-4ba8-a621-2272728a0e12,191188,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nam_8,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nam),KH,Chứng chỉ quốc tế,2025,18.67,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,18
4d845b57-3237-4701-a3e7-dfd4e52e993d,191190,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_1,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),KH,Chứng chỉ quốc tế,2025,25.24,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,2
28b30e5e-27c4-4b57-ad9e-ea96dd7353c5,191192,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_2,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),KH,Chứng chỉ quốc tế,2025,26.01,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,2
ed03a7c3-0553-4940-aae2-3033173f8dbf,191194,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_3,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),KH,Chứng chỉ quốc tế,2025,25.38,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,2
3e7296f8-f009-447f-a920-f5faacb78d19,191196,229,12,CSH,Học viện Cảnh sát nhân dân,7860100_Nu_8,7860100,Nhóm ngành nghiệp vụ Cảnh sát (Thí sinh Nữ),KH,Chứng chỉ quốc tế,2025,20.64,Kết hợp CCNN Quốc tế với kết quả ĐGNL BCA,2
