id,university_program_id,admission_method_code,effective_year,quota,source
86191103-d33f-5a6e-b2b3-9a0289639c3c,01e334b5-c469-55d5-91e9-06dbf97d5471,DGTD,2026,100,tuyensinh247
18fdf33d-627e-579f-912a-c78dfcb781ec,01e334b5-c469-55d5-91e9-06dbf97d5471,THPT,2026,100,tuyensinh247
8640ea51-1a85-5734-a10f-4718df7631b0,02001512-53d0-544a-9df1-0ad9a540d945,DGNL_HN,2026,40,tuyensinh247
df3996bd-bd78-55d4-9765-fbdf7f5515a8,02001512-53d0-544a-9df1-0ad9a540d945,DGTD,2026,40,tuyensinh247
932ddb1d-16df-5e09-8be7-96aa66b3d97b,02001512-53d0-544a-9df1-0ad9a540d945,HBA,2026,40,tuyensinh247
4ce4fe00-ed1f-5b0e-a01a-3a06abb13122,02001512-53d0-544a-9df1-0ad9a540d945,THPT,2026,40,tuyensinh247
a2c0544d-82c6-5589-a166-c2f9255d4398,0207079e-db93-5354-93d4-fb0857532da6,DGNL_HN,2026,60,tuyensinh247
479a40fb-c360-51c1-a897-c832b99fa856,0207079e-db93-5354-93d4-fb0857532da6,DGTD,2026,60,tuyensinh247
cc0eb6d1-8b99-5802-8800-ec3be1485ec6,0207079e-db93-5354-93d4-fb0857532da6,HBA,2026,60,tuyensinh247
400168a9-551e-5ff0-aaec-0edf836492b5,0207079e-db93-5354-93d4-fb0857532da6,THPT,2026,60,tuyensinh247
4ce55dac-97dc-5abd-bcf1-2bee53db01d3,0252ccd4-fa86-5475-b4f6-7406c5eeeaf6,DGNL_HN,2026,30,tuyensinh247
ae9359d0-a3bf-557f-8379-42e628f83f15,0252ccd4-fa86-5475-b4f6-7406c5eeeaf6,DGTD,2026,30,tuyensinh247
26e0b3c5-e2a6-52ca-a2dc-e3ad8f356076,0252ccd4-fa86-5475-b4f6-7406c5eeeaf6,HBA,2026,30,tuyensinh247
e1434039-29c0-5c27-921b-f22e89a1cf0b,0252ccd4-fa86-5475-b4f6-7406c5eeeaf6,THPT,2026,30,tuyensinh247
9a479d38-9ba2-537f-beca-229a3142fdfd,026e43a3-b989-5747-a81b-4d1569966a58,DGNL_HN,2026,220,tuyensinh247
4e9322f7-5d65-5e4b-bd33-d74fc457f2e6,026e43a3-b989-5747-a81b-4d1569966a58,DGTD,2026,220,tuyensinh247
fabc675d-fb3a-5946-9d7a-3abeaeaceeda,026e43a3-b989-5747-a81b-4d1569966a58,HBA,2026,220,tuyensinh247
7768e109-04e1-579a-9d11-ba83023b2b57,026e43a3-b989-5747-a81b-4d1569966a58,THPT,2026,220,tuyensinh247
4c6c990b-b8a2-503d-a01f-760acf6be115,028fb885-5393-5396-9fb2-882f7576b48a,DGNL_HN,2026,,tuyensinh247
858791e9-98d7-53ef-bd65-3521f27b4f72,028fb885-5393-5396-9fb2-882f7576b48a,THPT,2026,,tuyensinh247
ad3caff5-4b06-5cec-bd32-556d8c10a21b,02c13ee3-5a4f-5a7f-b0b0-fbf1de6ccd5a,DGNL_HN,2026,120,tuyensinh247
ffce4e66-a68e-5099-b31a-ae589df64700,02c13ee3-5a4f-5a7f-b0b0-fbf1de6ccd5a,DGTD,2026,120,tuyensinh247
b98cc4d7-86dd-5571-8ac4-fb4c2231831d,02c13ee3-5a4f-5a7f-b0b0-fbf1de6ccd5a,HBA,2026,120,tuyensinh247
44447d51-d516-5e07-aafc-317ec8300e4d,02c13ee3-5a4f-5a7f-b0b0-fbf1de6ccd5a,THPT,2026,120,tuyensinh247
448b2991-5f5d-5c09-8df2-2ae34af3fbff,02c14520-2400-58a3-8706-78a1ae3cead7,DGTD,2026,40,tuyensinh247
e63087b4-ac78-55fb-8043-046f286d3ef0,02c14520-2400-58a3-8706-78a1ae3cead7,THPT,2026,40,tuyensinh247
823bd325-7851-57cd-a568-3e7c5a6c067b,02cf1ead-3766-5b08-8f9a-a28667838325,DGNL_HN,2026,960,tuyensinh247
b8694bb4-4ff5-53da-895c-599ed0d01dcb,02cf1ead-3766-5b08-8f9a-a28667838325,DGTD,2026,960,tuyensinh247
86b4c869-6dda-5119-9838-4474c64f4373,02cf1ead-3766-5b08-8f9a-a28667838325,THPT,2026,960,tuyensinh247
5d1dca44-51e0-584d-b33b-df754f8ee585,02e4b2a7-2081-52ca-b169-3d69dfceb777,DGNL_HN,2026,,tuyensinh247
2a21b184-f49a-517f-8a9c-c1600bcafe85,02e4b2a7-2081-52ca-b169-3d69dfceb777,DGTD,2026,,tuyensinh247
1090d9a8-28aa-5237-868e-49f0520d5efd,02e4b2a7-2081-52ca-b169-3d69dfceb777,THPT,2026,,tuyensinh247
76154b09-7863-5292-b264-eae93b2767d5,03194654-2e6d-5a68-8add-a5d561fbe249,DGTD,2026,45,tuyensinh247
d04a1575-e203-503e-bec1-5d61e8ec7ac5,031f62d0-c1cb-50e6-98c0-0cd827bcf574,DGNL_HN,2026,238,tuyensinh247
d6ccbf1a-e016-5b29-b2d6-18cf1116172a,031f62d0-c1cb-50e6-98c0-0cd827bcf574,DGTD,2026,238,tuyensinh247
a4457c30-9803-5d81-bcf1-bfec2c837f46,031f62d0-c1cb-50e6-98c0-0cd827bcf574,THPT,2026,238,tuyensinh247
9e63a8b9-7d61-56fd-ad6d-27bc14dfc625,03273f91-0465-5e6c-af09-14072c59fdea,DGNL_HN,2026,,tuyensinh247
154a6fa6-5edc-5ce5-9f54-7093e5a62ae8,03273f91-0465-5e6c-af09-14072c59fdea,DGTD,2026,,tuyensinh247
3f39bbfd-3e18-57f1-912a-97f9b541f34b,03273f91-0465-5e6c-af09-14072c59fdea,HBA,2026,,tuyensinh247
15f95e26-ee73-566d-8153-c5b89ffafb60,03273f91-0465-5e6c-af09-14072c59fdea,THPT,2026,,tuyensinh247
1ffdc08f-5cf9-53a5-be76-3054df1e6332,034c0cfc-620c-532f-9c3b-4264c165e5cc,DGNL_HN,2026,150,tuyensinh247
c5b2d76a-41bd-5ccf-9648-f77f8f18828c,034c0cfc-620c-532f-9c3b-4264c165e5cc,DGTD,2026,150,tuyensinh247
0e462250-8c0a-5bc0-9624-2e9acd3a1a8b,034c0cfc-620c-532f-9c3b-4264c165e5cc,HBA,2026,150,tuyensinh247
1bbe17a6-b620-5cb9-a370-a1ef9485e83b,034c0cfc-620c-532f-9c3b-4264c165e5cc,THPT,2026,150,tuyensinh247
84cc7dd4-503b-5ff4-b1fa-557d073a51a6,034c0cfc-620c-532f-9c3b-4264c165e5cc,XTT,2026,150,tuyensinh247
228e9d05-20ae-5fb2-986c-9d77f8918b38,03f4afff-0b16-5a58-a5b5-a255d8b9c8b8,DGNL_HN,2026,200,tuyensinh247
28a8b3e7-5b3a-5b25-a5f1-118088201166,03f4afff-0b16-5a58-a5b5-a255d8b9c8b8,DGTD,2026,200,tuyensinh247
445ca92a-7274-5f34-843c-86c200c88c42,03f4afff-0b16-5a58-a5b5-a255d8b9c8b8,THPT,2026,200,tuyensinh247
ce956198-73f4-550e-9f5f-0be67b891190,04222421-fdb5-557a-a1a1-b75450643f83,DGNL_HN,2026,95,tuyensinh247
c111d2d4-eb6c-5502-8658-4e9ed52e70ac,04222421-fdb5-557a-a1a1-b75450643f83,DGTD,2026,95,tuyensinh247
2b64134d-047b-56a0-b4cd-b5f824ed3a41,04222421-fdb5-557a-a1a1-b75450643f83,HBA,2026,95,tuyensinh247
922c1bb5-f556-5e15-9b8f-1d729aae41f0,04222421-fdb5-557a-a1a1-b75450643f83,THPT,2026,95,tuyensinh247
ee10b0f2-400a-59ba-ac16-fd5eab52a5e0,04222421-fdb5-557a-a1a1-b75450643f83,XTT,2026,95,tuyensinh247
7a021510-1f68-503f-863c-4750a2756ad5,043c460d-f739-5de0-8715-0eea3614be27,DGNL_HN,2026,100,tuyensinh247
e47ef915-8f84-567a-8191-3fdc6bd6fd76,043c460d-f739-5de0-8715-0eea3614be27,DGTD,2026,100,tuyensinh247
4c9dfd38-6b66-5ccb-bb57-f9d4f4c41a3c,043c460d-f739-5de0-8715-0eea3614be27,HBA,2026,100,tuyensinh247
2b49a228-8441-57cc-9e29-982b200dd5e5,043c460d-f739-5de0-8715-0eea3614be27,THPT,2026,100,tuyensinh247
118455d8-a53e-5f41-8669-65305f86f922,044145dc-436b-523b-98a4-d929ed4fe6c9,DGNL_HN,2026,251,tuyensinh247
d257b7ed-9e83-553e-b772-c6cdb3e0281c,044145dc-436b-523b-98a4-d929ed4fe6c9,DGTD,2026,251,tuyensinh247
10a92c5f-59cb-5cee-93a4-42a3674c9697,044145dc-436b-523b-98a4-d929ed4fe6c9,HBA,2026,251,tuyensinh247
79dcc14b-697f-5675-8503-eb9a300b997a,044145dc-436b-523b-98a4-d929ed4fe6c9,THPT,2026,251,tuyensinh247
9ade14d7-7af7-5a60-a6ca-f06cb787a40f,044e1f16-1733-52a9-9a1b-b760bec0ec3d,DGNL_HN,2026,,tuyensinh247
1fe6c992-9f79-5c7d-aa59-6debe6153f22,044e1f16-1733-52a9-9a1b-b760bec0ec3d,DGTD,2026,,tuyensinh247
acb2cb48-f4a4-5f34-bc0e-29dcd0478d75,044e1f16-1733-52a9-9a1b-b760bec0ec3d,THPT,2026,,tuyensinh247
cf6c207d-2ab5-5b04-baa9-fbc4e66a9755,044fc9da-e72a-50d8-89df-8538994e5877,DGNL_HN,2026,50,tuyensinh247
ac39280a-bd54-5f24-a417-3de9c526a334,044fc9da-e72a-50d8-89df-8538994e5877,DGTD,2026,50,tuyensinh247
01ca0585-ebad-5872-8291-4deb3e461ce7,044fc9da-e72a-50d8-89df-8538994e5877,THPT,2026,50,tuyensinh247
a4965609-beee-5cb2-a88c-bc212118838d,044fc9da-e72a-50d8-89df-8538994e5877,XTT,2026,50,tuyensinh247
c8c0f84f-80e2-5d5d-98da-8daa011b8cba,04c23b4c-fadf-5bdf-9d49-0327d971f185,DGNL_HN,2026,250,tuyensinh247
aa8e2ca6-7082-55f3-939c-abe18e2a03da,04c23b4c-fadf-5bdf-9d49-0327d971f185,DGTD,2026,250,tuyensinh247
db323090-35d5-5258-8eec-92dd5c93279e,04c23b4c-fadf-5bdf-9d49-0327d971f185,THPT,2026,250,tuyensinh247
18bb735e-4cd9-53c0-a8e2-c077f96a4b98,04e26fe3-81e9-54cf-96d6-3485afd0a946,DGNL_HN,2026,50,tuyensinh247
dbf2c1a2-55ef-59b2-95ce-55ce0f9bfe1d,04e26fe3-81e9-54cf-96d6-3485afd0a946,DGTD,2026,50,tuyensinh247
718206c8-84ed-5d0d-a9d1-f1355ea31286,04e26fe3-81e9-54cf-96d6-3485afd0a946,THPT,2026,50,tuyensinh247
9dd7bf7f-f6ed-5ec9-8ac5-ffced53a291a,04e4b64e-a15c-5af1-b834-48fc565922b6,DGNL_HN,2026,280,tuyensinh247
f69d001c-591d-5481-9a06-6a9c0c7fc7b3,04e4b64e-a15c-5af1-b834-48fc565922b6,DGTD,2026,280,tuyensinh247
1f76c14d-1257-5d29-b237-cff7c4036ec2,04e4b64e-a15c-5af1-b834-48fc565922b6,THPT,2026,280,tuyensinh247
4dab2c25-f9c7-5a02-b956-352e4615820e,0513ea11-c5f7-5fc4-b1ed-9812250009b5,DGNL_HN,2026,200,tuyensinh247
385c8acd-569a-5758-8071-4f8c35e027c8,0513ea11-c5f7-5fc4-b1ed-9812250009b5,DGTD,2026,200,tuyensinh247
0dfefcdb-7efc-5cd2-aafc-ec4acd642172,0513ea11-c5f7-5fc4-b1ed-9812250009b5,THPT,2026,200,tuyensinh247
35267c9d-0685-501e-9e75-e9dd7442728d,055ea82b-da1b-587a-8748-b22ccaebe248,DGNL_HN,2026,100,tuyensinh247
d119669c-1811-5fda-aced-8a90f5a9440d,055ea82b-da1b-587a-8748-b22ccaebe248,DGTD,2026,100,tuyensinh247
078ccc09-6489-5215-8caf-bc182bf71669,055ea82b-da1b-587a-8748-b22ccaebe248,THPT,2026,100,tuyensinh247
0a2af9e6-f216-509d-8ecd-22a73bf1be9f,0560dd38-01c0-5b5d-a110-94111dfece26,DGNL_HCM,2026,180,tuyensinh247
ba533422-0e23-53c4-95e3-502d8a3868db,0560dd38-01c0-5b5d-a110-94111dfece26,DGNL_HN,2026,180,tuyensinh247
d2bc98df-b5ed-57d9-a300-7f47ab96d84d,0560dd38-01c0-5b5d-a110-94111dfece26,DGTD,2026,180,tuyensinh247
bbf7d6eb-0ebb-5706-9e3d-c76eeda57386,0560dd38-01c0-5b5d-a110-94111dfece26,THPT,2026,180,tuyensinh247
6ba8e9e1-3ca6-5d38-8003-5a78b27af068,05898ab2-58db-55dd-b1fb-90abd15ace6c,DGNL_HN,2026,140,tuyensinh247
085c6618-bde0-5c11-9811-264115c4ced0,05898ab2-58db-55dd-b1fb-90abd15ace6c,DGTD,2026,140,tuyensinh247
c057a43d-823b-542f-8bfc-e4c2585d9b2a,05898ab2-58db-55dd-b1fb-90abd15ace6c,HBA,2026,140,tuyensinh247
2fc5dd5d-25cd-5e09-9dc4-bbb157dd791f,05898ab2-58db-55dd-b1fb-90abd15ace6c,THPT,2026,140,tuyensinh247
0bc9aac1-190a-5b1f-b095-d482f4b7a3d5,059fee07-e8aa-5ae3-8a05-89902a2a8fe7,DGNL_HN,2026,60,tuyensinh247
0a303db6-5c3d-54bf-af1d-d2c850b7f878,059fee07-e8aa-5ae3-8a05-89902a2a8fe7,THPT,2026,60,tuyensinh247
f5dc7c6c-21f1-5dd4-8eed-13277089c36f,059fee07-e8aa-5ae3-8a05-89902a2a8fe7,XTT,2026,60,tuyensinh247
2d8a7ffd-839b-5b0b-a5fe-c470b9c78455,05a16029-c365-5766-aa84-1d610ffcc8b7,DGNL_HN,2026,,tuyensinh247
04dde0b8-a3ac-57b1-b566-973513dabdd2,05a16029-c365-5766-aa84-1d610ffcc8b7,DGTD,2026,,tuyensinh247
34a3f866-31b7-5895-ad73-d43904130ea6,05a16029-c365-5766-aa84-1d610ffcc8b7,THPT,2026,,tuyensinh247
55027f87-e891-5c6b-9ec5-fca1fce29ec6,06712144-17fd-5832-9163-54d7c2bfb1c4,DGNL_HN,2026,380,tuyensinh247
ec2cb3e1-8f6a-5029-bb2f-32b3dc02eeb7,06712144-17fd-5832-9163-54d7c2bfb1c4,DGTD,2026,380,tuyensinh247
fc1182df-00e2-5d04-b104-0e77889b440e,06712144-17fd-5832-9163-54d7c2bfb1c4,THPT,2026,380,tuyensinh247
619ce1ce-6bdc-5efd-b229-6d136c6fbcf8,06765ec8-fb2e-5c0a-a085-1ddb049bcbc8,DGNL_HN,2026,50,tuyensinh247
ef1a1066-5218-51d5-bc2c-49282c8ed601,06765ec8-fb2e-5c0a-a085-1ddb049bcbc8,DGTD,2026,50,tuyensinh247
4f3a7d3e-71f5-5d2b-a233-8fb372b9b9ff,06765ec8-fb2e-5c0a-a085-1ddb049bcbc8,HBA,2026,50,tuyensinh247
145ed97f-628b-59bd-a647-62777d181393,06765ec8-fb2e-5c0a-a085-1ddb049bcbc8,THPT,2026,50,tuyensinh247
95d776a6-260b-57ab-abb4-0e29a558c3f1,06966057-5a81-52e1-8d58-1a6a9c17f280,DGNL_HN,2026,,tuyensinh247
9e63f9c2-6513-544e-a803-19737747d2ed,06966057-5a81-52e1-8d58-1a6a9c17f280,DGTD,2026,,tuyensinh247
3a28d954-f36e-5d20-bdeb-e678448ccdbc,06966057-5a81-52e1-8d58-1a6a9c17f280,THPT,2026,,tuyensinh247
441a8096-8c90-5622-a55a-c7f34f268d5f,06966057-5a81-52e1-8d58-1a6a9c17f280,XTT,2026,,tuyensinh247
3d4b58ad-672e-5685-8e10-34ec80f2dd69,06f53773-d605-55b8-839b-9e0e93320ed1,DGNL_HN,2026,60,tuyensinh247
dca6f0fc-1516-56d5-bdf9-f44daba6e656,06f53773-d605-55b8-839b-9e0e93320ed1,DGTD,2026,60,tuyensinh247
78fea9b6-fcf9-5e4e-887d-39e552ce0ae5,06f53773-d605-55b8-839b-9e0e93320ed1,THPT,2026,60,tuyensinh247
a90ca67f-dd9a-591e-b49a-e8b4a083dac1,072f9821-8f6f-5abb-bd15-b6a6813aaebb,DGNL_HN,2026,,tuyensinh247
2aa4c514-1cd7-5a92-84ca-1df416bb9c67,072f9821-8f6f-5abb-bd15-b6a6813aaebb,DGTD,2026,,tuyensinh247
ebe2c42f-b822-535b-b5a4-ab3d2c23ec35,0770132f-7ecf-56d4-82fc-bc31baa595cc,DGNL_HN,2026,,tuyensinh247
49dabc7a-d44a-54ad-8697-199b8d58d732,0770132f-7ecf-56d4-82fc-bc31baa595cc,DGTD,2026,,tuyensinh247
ed604f4b-7f2a-5208-9a48-26da4a2aa414,0770132f-7ecf-56d4-82fc-bc31baa595cc,HBA,2026,,tuyensinh247
9080248f-81ce-5d9b-8548-f69894fe5115,0806e54e-8d28-5429-aeda-4c94c83142a2,DGNL_HN,2026,100,tuyensinh247
3a2b9dd7-0c42-5c05-8d09-0c33cf3bfcca,0806e54e-8d28-5429-aeda-4c94c83142a2,THPT,2026,100,tuyensinh247
f7a5fd87-0034-5930-94a9-03da78c2e914,083b35ee-80a2-5956-b4f7-3b01f753dbb8,DGNL_HN,2026,284,tuyensinh247
a70d1b21-23bf-5be3-83ad-bd8e86e9658c,083b35ee-80a2-5956-b4f7-3b01f753dbb8,DGTD,2026,284,tuyensinh247
1f75d475-92bc-5948-8587-72854069c65f,083b35ee-80a2-5956-b4f7-3b01f753dbb8,THPT,2026,284,tuyensinh247
b3d9d402-2e56-5a5b-8ce6-7040f36a28a8,0840dfca-3c42-5764-83b6-66f3870c53e4,DGNL_HN,2026,70,tuyensinh247
6137d7bc-45ac-51a1-b5a2-679702cd0e0a,0840dfca-3c42-5764-83b6-66f3870c53e4,DGTD,2026,70,tuyensinh247
e89c8c88-e016-5ec6-981d-ab2898c5696f,0840dfca-3c42-5764-83b6-66f3870c53e4,THPT,2026,70,tuyensinh247
8a0058ec-cf4c-53be-afc2-e2bead2ea217,0872ba30-0c2a-52d2-b30e-3a32a8cd05ea,DGNL_HN,2026,50,tuyensinh247
5cd2244a-bf8f-52a2-87d2-c8275ce0f99b,0872ba30-0c2a-52d2-b30e-3a32a8cd05ea,DGTD,2026,50,tuyensinh247
cfd79c53-e648-5a5b-836f-4ec00d315728,0872ba30-0c2a-52d2-b30e-3a32a8cd05ea,THPT,2026,50,tuyensinh247
10d6f0d8-5a36-52ad-b175-9c8d0aefdad1,087c11e4-76f3-5f0e-ac68-43a4e20af9af,DGNL_HN,2026,39,tuyensinh247
dcf792f9-0c53-525c-8ae0-53dbe98b1754,087c11e4-76f3-5f0e-ac68-43a4e20af9af,DGTD,2026,39,tuyensinh247
73fde087-7ad2-5f3a-85ca-f999e1de85e7,087c11e4-76f3-5f0e-ac68-43a4e20af9af,THPT,2026,39,tuyensinh247
4368988a-a125-518c-8834-e9c05fcca153,087cdf91-fbc9-56ab-b69a-ade442c2500b,DGNL_HN,2026,150,tuyensinh247
fceea31c-5c58-5996-b229-fac2cbea1897,087cdf91-fbc9-56ab-b69a-ade442c2500b,THPT,2026,150,tuyensinh247
a56da5f7-d235-5701-8d3e-11fe7ce7c2ce,087cdf91-fbc9-56ab-b69a-ade442c2500b,XTT,2026,150,tuyensinh247
ce6f76f9-9c00-5a4d-959c-dc814098fd79,08943fe4-00ee-5fc8-8dd4-179672e7b99a,DGNL_HN,2026,100,tuyensinh247
be19a510-d606-598d-b0f8-3e916de5f7ee,08943fe4-00ee-5fc8-8dd4-179672e7b99a,DGTD,2026,100,tuyensinh247
dde59733-254b-5e20-a3cd-c0d634931f86,08943fe4-00ee-5fc8-8dd4-179672e7b99a,HBA,2026,100,tuyensinh247
2c725450-42a6-5fa5-be66-69c8fdb0818d,08943fe4-00ee-5fc8-8dd4-179672e7b99a,THPT,2026,100,tuyensinh247
79a593db-b2d9-5a8d-90d8-b44e03e48dcc,08c2e242-ac86-5c3d-bc4a-6a1d515a2ffa,DGNL_HCM,2026,80,tuyensinh247
a2838246-edab-574b-8a8b-acd6fa9265da,08c2e242-ac86-5c3d-bc4a-6a1d515a2ffa,DGNL_HN,2026,80,tuyensinh247
4de349fb-9768-5050-a2ad-533f5e4ca90a,08c2e242-ac86-5c3d-bc4a-6a1d515a2ffa,THPT,2026,80,tuyensinh247
ee74cbf1-9e10-5ea3-8e3c-e39f5a4bed05,08d97b08-4f14-5d24-a9e7-7ffbc136dbfe,DGNL_HN,2026,165,tuyensinh247
0b7d8fba-5ba1-5c22-94ea-5e8af3909453,08d97b08-4f14-5d24-a9e7-7ffbc136dbfe,THPT,2026,165,tuyensinh247
ec4da941-6bd9-5090-abb8-239ba66da8b8,08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83,DGNL_HN,2026,200,tuyensinh247
ad2a43e7-0e42-5b7b-ab0e-3e034806d25e,08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83,DGTD,2026,200,tuyensinh247
3ac7c702-a175-50fc-9ce0-a74b1ec74914,08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83,HBA,2026,200,tuyensinh247
40be4ac2-f72e-5b6f-b33a-d1fb462ebe01,08dd2f4c-e1c5-5bf8-b81d-c0b770a60a83,THPT,2026,200,tuyensinh247
fdb40aba-36a3-5d1a-9c2e-a8e5fa52c860,08e0c217-f5e9-5d22-a943-63b724ea1724,DGNL_HN,2026,60,tuyensinh247
7135280c-e266-5a4a-9344-adb5622167c0,08e0c217-f5e9-5d22-a943-63b724ea1724,DGTD,2026,60,tuyensinh247
d0c7cd27-420b-501e-abbb-6c58d8a8b169,08e0c217-f5e9-5d22-a943-63b724ea1724,THPT,2026,60,tuyensinh247
4d0fe623-f817-54dd-a506-b9640c70f01c,08e0c217-f5e9-5d22-a943-63b724ea1724,XTT,2026,60,tuyensinh247
5f7282e3-a277-542d-9192-a1c3de39632c,08f9bdff-a202-53f1-a362-70fc7310c74e,DGNL_HN,2026,310,tuyensinh247
